,Date,Open,High,Low,Close,Trading volume,Trading value,No. of listed,Market Cap.
700,2 Sep 2020,429.71,431.72,429.71,431.72,"5,619","22,824,900",6,"642,376"
701,1 Sep 2020,430.35,431.85,429.87,431.85,"6,092","27,574,200",6,"642,572"
702,31 Aug 2020,430.50,432.33,429.20,429.83,"4,585","40,465,700",6,"639,574"
703,28 Aug 2020,432.33,432.33,431.65,432.33,"2,046","15,311,300",6,"643,283"
704,27 Aug 2020,430.50,432.33,430.50,432.33,"3,077","25,894,600",6,"643,283"
705,26 Aug 2020,432.76,432.76,432.09,432.33,"9,546","44,170,050",6,"643,283"
706,25 Aug 2020,433.39,434.50,432.72,434.07,"4,155","17,057,400",6,"645,870"
707,24 Aug 2020,436.63,436.63,431.81,433.39,"5,336","33,560,750",6,"644,872"
708,21 Aug 2020,437.65,437.65,434.97,436.90,"2,836","17,286,500",6,"650,093"
709,20 Aug 2020,439.42,439.42,435.83,435.83,"4,679","39,282,100",6,"648,500"
710,19 Aug 2020,438.55,439.86,437.04,439.86,"3,612","22,077,550",6,"654,485"
711,18 Aug 2020,437.44,446.56,437.44,437.44,"4,262","32,705,300",6,"650,899"
712,17 Aug 2020,437.69,437.88,436.34,437.88,"5,061","27,725,950",6,"651,540"
713,14 Aug 2020,438.98,446.80,436.10,446.80,"11,293","47,325,900",6,"664,813"
714,13 Aug 2020,436.37,445.92,436.37,438.98,"12,561","78,618,550",6,"653,179"
715,12 Aug 2020,436.17,447.42,436.17,436.80,"5,729","55,725,000",6,"649,946"
716,11 Aug 2020,438.15,438.98,436.59,438.28,"14,639","104,202,800",6,"652,139"
717,10 Aug 2020,438.55,448.53,434.60,434.60,"7,099","49,418,400",6,"646,666"
718,7 Aug 2020,437.64,448.97,434.12,448.97,"6,253","44,527,850",6,"668,042"
719,6 Aug 2020,446.98,447.41,436.99,438.33,"5,040","19,952,600",6,"652,222"
720,5 Aug 2020,436.56,446.98,436.56,446.31,"4,571","20,278,400",6,"664,088"
721,4 Aug 2020,445.00,447.01,445.00,447.01,"2,470","11,953,850",6,"665,138"
722,30 Jul 2020,443.93,445.03,443.93,445.03,"12,205","46,624,350",6,"662,182"
723,29 Jul 2020,442.42,442.42,433.31,434.66,"5,898","31,858,700",6,"646,748"
724,28 Jul 2020,435.45,444.56,434.14,444.56,"5,471","36,456,500",6,"661,491"
725,27 Jul 2020,443.68,443.68,434.14,434.14,"3,426","19,694,650",6,"645,987"
726,24 Jul 2020,434.08,444.51,433.61,444.51,"1,826","11,795,600",6,"661,408"
727,23 Jul 2020,434.75,443.86,434.75,435.59,"2,439","14,071,350",6,"648,134"
728,22 Jul 2020,443.86,443.86,433.44,433.44,"3,931","19,789,300",6,"644,947"
729,21 Jul 2020,443.19,444.38,443.19,444.38,"4,464","18,958,850",6,"661,212"
730,17 Jul 2020,435.39,445.84,435.39,445.84,"3,093","14,564,800",6,"663,395"
731,16 Jul 2020,443.86,445.17,443.86,443.86,"4,785","62,932,800",6,"660,451"
732,15 Jul 2020,443.16,443.16,434.05,443.16,"14,413","63,747,900",6,"659,411"
733,14 Jul 2020,445.20,445.20,432.07,443.16,"4,276","47,192,750",6,"659,411"
734,13 Jul 2020,445.39,445.87,443.25,445.87,"5,280","100,496,350",6,"663,437"
735,10 Jul 2020,446.22,446.70,444.09,446.70,"1,804","13,357,550",6,"664,673"
736,9 Jul 2020,443.86,446.00,443.86,445.52,"5,109","86,605,300",6,"662,923"
737,8 Jul 2020,442.56,446.00,442.56,443.86,"7,918","57,051,700",6,"660,451"
738,7 Jul 2020,445.13,454.24,443.62,453.41,"4,462","54,608,300",6,"674,648"
739,6 Jul 2020,447.83,454.33,444.29,444.29,"4,643","28,552,100",6,"661,092"
740,3 Jul 2020,445.21,454.33,445.21,454.33,"6,186","63,506,950",6,"676,017"
741,2 Jul 2020,446.39,446.52,443.82,446.52,"15,802","158,743,600",6,"664,408"
742,1 Jul 2020,447.09,457.50,446.25,448.39,"7,706","118,613,600",6,"667,191"
743,30 Jun 2020,446.19,456.67,446.19,447.09,"7,476","50,235,450",6,"665,245"
744,29 Jun 2020,448.87,457.98,448.39,455.97,"4,101","41,525,550",6,"678,471"
745,26 Jun 2020,447.83,456.06,446.12,456.06,"6,444","42,451,700",6,"678,605"
746,25 Jun 2020,455.81,456.24,445.82,445.82,"4,680","33,270,850",6,"663,368"
747,24 Jun 2020,457.82,457.82,448.01,457.12,"13,213","70,156,000",6,"680,176"
748,23 Jun 2020,448.66,458.25,447.35,458.25,"18,840","108,218,150",6,"681,857"
749,22 Jun 2020,455.50,455.94,445.96,455.94,"8,848","52,888,250",6,"678,425"
750,19 Jun 2020,456.90,457.77,448.66,448.66,"7,965","38,514,150",6,"667,590"
751,18 Jun 2020,447.09,455.07,445.96,455.07,"5,297","42,949,000",6,"677,120"
752,17 Jun 2020,454.19,455.50,445.72,447.92,"20,812","75,886,350",6,"666,481"
753,16 Jun 2020,448.22,457.46,446.91,447.09,"17,147","103,156,450",6,"665,245"
754,15 Jun 2020,456.90,457.33,447.78,449.05,"8,798","36,068,350",6,"668,162"
755,12 Jun 2020,445.96,455.90,445.96,455.59,"9,248","40,585,150",6,"677,894"
756,11 Jun 2020,455.07,457.21,447.26,447.26,"13,741","88,433,200",6,"665,510"
757,10 Jun 2020,445.28,457.90,445.28,454.40,"12,101","75,406,250",6,"676,121"
758,9 Jun 2020,446.65,455.77,445.96,447.26,"10,080","114,172,150",6,"665,510"
759,8 Jun 2020,447.23,457.47,445.71,447.49,"7,833","53,324,700",6,"665,840"
760,5 Jun 2020,455.47,455.47,447.23,447.23,"6,371","41,058,950",6,"665,464"
761,4 Jun 2020,449.62,457.43,448.32,457.43,"2,509","10,731,900",6,"680,632"
762,3 Jun 2020,455.47,456.60,447.05,448.32,"3,950","22,636,900",6,"667,076"
763,2 Jun 2020,458.47,458.47,445.88,446.36,"13,582","103,800,800",6,"664,159"
764,1 Jun 2020,445.52,458.47,445.52,458.47,"18,646","66,032,400",6,"682,179"
765,29 May 2020,447.09,457.70,447.09,457.70,"11,735","53,798,400",6,"681,035"
766,28 May 2020,456.47,456.47,443.78,454.64,"46,861","172,351,300",6,"676,479"
767,27 May 2020,445.44,457.23,445.44,457.23,"1,393","12,420,100",5,"626,098"
768,26 May 2020,447.01,457.67,446.35,446.35,"6,995","43,280,100",5,"611,190"
769,25 May 2020,455.02,456.91,445.12,447.01,"15,000","106,992,650",5,"612,097"
770,22 May 2020,444.98,454.12,443.55,445.12,"6,860","71,737,500",5,"609,509"
771,21 May 2020,447.11,454.68,444.98,444.98,"1,968","13,582,500",5,"609,313"
772,20 May 2020,455.12,455.12,444.75,445.69,"12,296","85,442,100",5,"610,284"
773,19 May 2020,455.12,455.12,445.22,455.12,"8,594","73,995,650",5,"623,199"
774,18 May 2020,442.89,453.70,442.89,443.80,"2,741","28,725,900",5,"607,696"
775,15 May 2020,442.13,444.46,432.99,443.80,"4,843","46,438,200",5,"607,696"
776,14 May 2020,441.99,443.50,441.47,443.50,"11,858","73,421,650",5,"607,297"
777,13 May 2020,441.47,442.89,431.57,442.89,"6,381","52,922,000",5,"606,460"
778,12 May 2020,441.47,445.64,432.04,442.37,"17,465","128,909,550",5,"605,750"
779,11 May 2020,434.51,442.89,431.57,442.89,"1,718","9,905,050",5,"606,460"
780,8 May 2020,440.15,446.79,429.29,446.79,"10,385","39,484,800",5,"611,795"
781,7 May 2020,447.06,447.06,434.08,446.30,"10,771","45,409,200",5,"611,126"
782,5 May 2020,431.95,434.84,429.97,434.84,"14,091","94,734,550",5,"595,427"
783,4 May 2020,430.53,432.51,430.53,430.53,"8,461","65,259,100",5,"589,533"
784,30 Apr 2020,434.69,434.69,425.39,432.51,"10,854","100,815,050",5,"592,244"
785,29 Apr 2020,436.44,445.82,433.60,435.92,"20,291","91,620,600",5,"596,912"
786,28 Apr 2020,429.29,444.92,429.29,444.92,"31,053","126,210,550",5,"609,233"
787,27 Apr 2020,427.49,435.50,423.06,425.03,"7,681","38,479,050",5,"581,996"
788,24 Apr 2020,428.43,438.33,428.43,428.43,"7,098","35,660,900",5,"586,654"
789,23 Apr 2020,429.85,439.75,429.85,438.33,"3,422","19,714,900",5,"600,211"
790,22 Apr 2020,427.67,439.75,427.67,439.75,"4,212","15,661,500",5,"602,157"
791,21 Apr 2020,429.09,430.51,429.09,429.09,"8,433","65,051,450",5,"587,560"
792,20 Apr 2020,441.27,441.79,438.09,438.99,"3,127","18,125,500",5,"601,117"
793,9 Apr 2020,449.55,450.97,439.65,441.27,"15,103","78,776,950",5,"604,237"
794,8 Apr 2020,424.78,439.65,424.78,439.65,"25,665","110,351,150",5,"602,024"
795,7 Apr 2020,421.38,438.94,421.38,438.42,"9,217","46,989,700",5,"600,343"
796,6 Apr 2020,412.59,420.30,412.59,420.30,"10,935","50,990,550",5,"575,524"
797,3 Apr 2020,408.63,415.01,406.65,415.01,"7,012","49,696,900",5,"568,280"
798,2 Apr 2020,417.21,417.21,407.21,407.21,"9,705","53,928,500",5,"557,594"
799,31 Mar 2020,418.25,419.19,417.30,419.19,"4,158","26,233,600",5,"574,003"
800,30 Mar 2020,420.63,420.63,415.41,418.25,"6,308","32,972,100",5,"572,720"
801,26 Mar 2020,424.36,424.36,420.14,421.57,"21,080","89,275,900",5,"577,257"
802,25 Mar 2020,437.10,437.10,425.78,425.78,"20,636","106,795,850",5,"583,026"
803,24 Mar 2020,451.73,451.73,439.94,449.84,"10,976","80,138,150",5,"615,979"
804,23 Mar 2020,456.90,456.90,454.06,456.34,"4,693","28,044,800",5,"624,869"
805,20 Mar 2020,444.92,466.80,444.92,466.80,"4,440","34,055,900",5,"639,199"
806,19 Mar 2020,438.99,454.82,438.99,454.82,"14,041","84,464,050",5,"622,789"
807,18 Mar 2020,452.22,455.48,452.22,455.48,"7,928","60,150,500",5,"623,695"
808,17 Mar 2020,454.96,454.96,453.12,453.12,"13,392","83,360,800",5,"620,467"
809,16 Mar 2020,464.43,464.43,454.53,454.53,"23,673","125,790,350",5,"622,390"
810,13 Mar 2020,466.75,466.75,454.53,454.53,"21,794","124,023,200",5,"622,390"
811,12 Mar 2020,469.59,479.49,469.07,469.07,"15,899","114,186,700",5,"642,312"
812,11 Mar 2020,467.70,479.49,467.70,479.49,"8,449","76,829,700",5,"656,578"
813,10 Mar 2020,470.68,476.70,468.32,476.70,"16,890","121,463,000",5,"652,755"
814,6 Mar 2020,471.58,480.11,470.21,480.11,"4,374","29,607,300",5,"657,422"
815,5 Mar 2020,470.68,471.58,470.68,471.58,"10,221","72,967,050",5,"645,743"
816,4 Mar 2020,470.16,481.48,470.16,481.48,"9,474","75,082,950",5,"659,299"
817,3 Mar 2020,472.53,481.45,470.64,481.45,"10,487","60,459,900",5,"659,253"
818,28 Feb 2020,472.48,472.48,471.48,471.48,"6,697","66,576,800",5,"645,610"
819,27 Feb 2020,483.05,483.05,470.96,470.96,"7,582","45,455,250",5,"644,899"
820,26 Feb 2020,483.05,483.05,481.62,481.62,"17,486","131,429,800",5,"659,495"
821,25 Feb 2020,480.86,492.19,480.86,482.29,"10,815","121,125,450",5,"660,402"
822,24 Feb 2020,483.76,485.18,483.76,485.18,"5,147","34,594,200",5,"664,367"
823,21 Feb 2020,480.86,480.86,480.86,480.86,"8,865","72,404,000",5,"658,455"
824,20 Feb 2020,480.86,482.29,480.86,482.29,"5,691","43,586,600",5,"660,402"
825,19 Feb 2020,479.96,480.86,479.96,480.86,"21,419","196,952,400",5,"658,455"
826,18 Feb 2020,482.29,482.29,470.06,479.96,"6,397","56,793,850",5,"657,219"
827,17 Feb 2020,461.06,472.39,461.06,470.96,"15,956","127,905,550",5,"644,899"
828,14 Feb 2020,470.06,471.48,460.16,461.58,"3,628","24,713,000",5,"632,053"
829,13 Feb 2020,471.01,471.92,459.69,470.06,"14,162","100,007,100",5,"643,663"
830,11 Feb 2020,476.75,476.75,471.92,471.92,"9,419","58,125,250",5,"646,205"
831,10 Feb 2020,464.00,476.28,464.00,476.28,"11,390","110,818,200",5,"652,178"
832,7 Feb 2020,474.34,474.34,473.44,473.44,"7,267","61,710,800",5,"648,285"
833,6 Feb 2020,472.82,472.82,462.92,465.76,"9,415","67,848,950",5,"637,777"
834,5 Feb 2020,476.71,477.18,464.44,464.44,"11,300","51,744,350",5,"635,964"
835,4 Feb 2020,473.76,477.18,462.92,477.18,"5,833","54,102,150",5,"653,414"
836,3 Feb 2020,473.44,475.28,470.50,470.50,"10,450","54,350,700",5,"644,258"
837,31 Jan 2020,472.68,473.44,463.54,473.44,"11,177","59,090,950",5,"648,285"
838,30 Jan 2020,469.74,471.26,461.36,462.78,"13,594","60,367,200",5,"633,688"
839,29 Jan 2020,460.74,460.74,458.41,458.41,"7,288","53,480,600",5,"627,715"
840,28 Jan 2020,468.32,468.32,458.41,458.41,"9,078","74,631,600",5,"627,715"
841,27 Jan 2020,468.32,468.32,458.88,458.88,"5,043","47,716,400",5,"628,356"
842,24 Jan 2020,468.32,468.32,458.41,458.41,"15,180","74,032,300",5,"627,715"
843,23 Jan 2020,459.32,466.89,457.90,466.89,"7,103","31,836,850",5,"639,325"
844,22 Jan 2020,467.36,467.36,458.36,458.36,"7,049","51,098,600",5,"627,645"
845,21 Jan 2020,467.36,468.78,467.36,468.78,"6,240","36,294,900",5,"641,913"
846,20 Jan 2020,467.56,467.56,466.89,466.89,"9,745","89,741,900",5,"639,325"
847,17 Jan 2020,468.32,468.32,457.46,457.46,"4,134","34,456,600",5,"626,409"
848,16 Jan 2020,456.56,466.89,456.56,456.99,"5,826","53,864,150",5,"625,768"
849,15 Jan 2020,466.60,466.60,455.80,457.22,"11,729","88,796,350",5,"626,080"
850,14 Jan 2020,456.56,464.76,455.62,464.59,"16,729","97,127,600",5,"636,166"
851,13 Jan 2020,456.56,465.99,455.14,465.99,"10,934","56,028,150",5,"638,089"
852,10 Jan 2020,457.46,465.04,455.62,465.04,"9,911","57,238,100",5,"636,784"
853,9 Jan 2020,468.78,468.78,456.04,456.53,"6,639","28,318,150",5,"625,127"
854,8 Jan 2020,455.14,467.36,455.14,457.46,"14,212","102,474,150",5,"626,409"
855,7 Jan 2020,468.12,468.12,456.80,456.80,"11,108","53,382,850",5,"625,503"
856,3 Jan 2020,469.54,469.54,458.22,458.22,"6,800","52,827,950",5,"627,449"
857,2 Jan 2020,458.22,460.11,458.22,460.11,"7,317","49,375,300",5,"630,038"
858,30 Dec 2019,467.22,467.22,455.90,458.22,"3,845","21,881,700",5,"627,449"
859,27 Dec 2019,467.22,467.22,467.22,467.22,"3,670","52,110,300",5,"639,770"
860,24 Dec 2019,465.80,467.69,465.80,467.69,"5,407","34,802,300",5,"640,412"
861,23 Dec 2019,466.70,466.70,455.90,455.90,"5,930","34,645,400",5,"624,267"
862,20 Dec 2019,465.94,467.65,455.90,467.65,"1,957","21,646,600",5,"640,365"
863,19 Dec 2019,458.32,465.94,456.04,465.94,"3,458","46,823,300",5,"638,020"
864,18 Dec 2019,465.80,466.70,465.80,466.56,"11,777","49,557,500",5,"638,864"
865,17 Dec 2019,458.22,465.80,455.90,455.90,"13,927","90,799,850",5,"624,267"
866,16 Dec 2019,458.69,468.59,458.22,458.22,"3,797","39,545,750",5,"627,449"
867,13 Dec 2019,453.23,468.59,453.23,468.59,"4,836","38,901,950",5,"641,648"
868,12 Dec 2019,469.35,469.35,458.03,458.03,"9,539","38,441,700",5,"627,185"
869,11 Dec 2019,468.41,469.35,468.41,469.35,"3,218","27,038,650",5,"642,688"
870,10 Dec 2019,467.51,468.41,467.51,468.41,"8,642","34,783,000",5,"641,405"
871,9 Dec 2019,470.30,470.30,468.88,468.88,"9,109","49,005,550",5,"642,046"
872,6 Dec 2019,470.30,470.30,470.30,470.30,"3,413","39,719,300",5,"643,993"
873,5 Dec 2019,468.41,470.30,468.41,468.88,"4,624","24,591,800",5,"642,046"
874,4 Dec 2019,466.99,468.41,466.99,468.41,"9,501","42,798,350",5,"641,405"
875,3 Dec 2019,468.41,468.41,458.51,458.51,"6,655","37,531,800",5,"627,848"
876,2 Dec 2019,469.83,469.83,468.41,468.41,"7,980","69,404,250",5,"641,405"
877,29 Nov 2019,479.25,479.25,470.30,478.31,"3,886","14,501,050",5,"654,961"
878,28 Nov 2019,481.19,481.19,468.35,469.40,"5,681","31,876,250",5,"642,757"
879,27 Nov 2019,483.98,483.98,472.66,473.18,"9,442","82,568,500",5,"647,933"
880,26 Nov 2019,481.14,481.14,477.30,481.14,"2,433","16,703,150",5,"658,832"
881,25 Nov 2019,470.77,479.62,468.30,468.30,"10,146","72,190,950",5,"641,249"
